"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G03406",16.8589045418932,0.203733548761587,0.529502291217172,1.93831724985964,0.379402123337545,0.596180917598796
"AT5G64930",167.272467779997,-0.337839570774834,0.24449941232607,1.9382894999564,0.379407387560171,0.596180917598796
"AT1G01225",7.83397243587787,-0.511455557127201,0.858631631200913,1.93633320925203,0.379778684694577,0.596452861153688
"AT1G31120",41.4046609894163,-0.226483397328023,0.395280083552653,1.93686974019236,0.379676816851591,0.596452861153688
"AT3G07568",65.6624777789543,0.372788315423251,0.280576331137028,1.93707185568118,0.379638449507566,0.596452861153688
"AT3G58720",25.2597253462728,-0.44664927310693,0.477187237203748,1.93624524030993,0.37979538942651,0.596452861153688
"AT5G24850",59.8046777408245,-0.212563786527312,0.326044087571319,1.93624884519272,0.379794704868195,0.596452861153688
"AT5G47430",255.530054645146,-0.302973499010783,0.254238046692044,1.93669500694779,0.379709989381705,0.596452861153688
"AT2G37585",31.4514052633159,-0.611596340507864,0.440430709024216,1.93565056763912,0.379908333186117,0.596500470615916
"AT3G11500",56.2345361813639,0.115721455536113,0.4011176954434,1.93551975378429,0.379933182635543,0.596500470615916
"AT3G42630",47.5443148715771,0.498645040429506,0.361942960601791,1.93584633525118,0.379871148132457,0.596500470615916
"AT5G67290",75.2738192691353,-0.0233810161345932,0.322527521991145,1.93498178894259,0.380035391728377,0.596604683412925
"AT3G57062",45.8937028168642,0.479445683259394,0.422105624645824,1.93290974013723,0.380429321693383,0.597166796096429
"AT1G60995",108.521050216974,0.267601121885521,0.270563126161453,1.93179236508635,0.380641922192819,0.597309600492788
"AT3G61630",79.9820127254451,-0.200920272965241,0.313538243342176,1.93167744751511,0.380663794043782,0.597309600492788
"AT5G35490",24.1743799615851,-0.535110363772164,0.615319293117901,1.93186180790049,0.380628705999134,0.597309600492788
"AT5G46020",456.428142624387,0.260502147614951,0.189348296083982,1.93220200779217,0.3805639665831,0.597309600492788
