"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT5G27030",324.260062343935,0.108270879623418,0.123201394197232,0.358049732239442,0.460753958455424
"AT1G75410",391.432207717002,-0.0929447377156796,0.106151909010244,0.358462003841567,0.461221995935531
"AT5G58200",225.216827480942,0.0853296859234894,0.094339473801694,0.358466395118895,0.461221995935531
"AT1G71440",78.0508919977384,0.0893356423544813,0.1013861922894,0.358629510857605,0.461397790187554
"AT4G24220",1060.62925159647,-0.107039066421353,0.120477739821445,0.358750432701977,0.461519277576873
"AT3G45890",20.252532651119,-0.155288877162554,0.196664696521719,0.358780573358421,0.461523968978267
"AT1G73880",16.0657457025581,0.17084945825553,0.224720158305569,0.358947748939799,0.461696921774112
"AT3G57430",22.9989134129118,-0.138667923330932,0.167017545255971,0.358968031487289,0.461696921774112
"AT3G14400",235.895234071023,0.0721712645256115,0.0805268208576966,0.359011255625099,0.461718425469857
"AT5G67110",5.0810767797217,-0.182597708594369,0.347515876660533,0.35912918334235,0.46183599393354
"AT5G65440",209.38077349078,0.1060690385719,0.121365338763577,0.359260262846146,0.461970456837666
"AT1G71890",18.8518111755181,-0.179303520719752,0.258889439249297,0.359305840503675,0.461994961734132
"AT1G26810",10.7484842794146,-0.178327741031696,0.247632967126504,0.359376270418724,0.462051415653862
"AT1G21540",61.4769972651748,-0.0996840360057663,0.114200310963859,0.359425373022268,0.462080442660363
"AT3G16630",379.020493955215,0.0555588420187302,0.0607794830267806,0.359808155952558,0.462504285470304
"AT3G22430",45.0813930187961,0.101180793880346,0.116019140273676,0.359797599154145,0.462504285470304
"AT1G64380",135.007994449616,0.144401743288705,0.176131828153261,0.35988871832727,0.462573708644658
"AT5G48720",21.9998749448704,-0.130393569303552,0.154622457814185,0.359997296011427,0.462679127675893
"AT1G77410",15.6015581392016,-0.149985272114087,0.18640408855327,0.360036728403665,0.462695670143257
"AT4G07960",9.15985014794824,0.183182385441236,0.252087562194149,0.360078997104506,0.462715854939547
"AT3G58130",20.9157833792004,-0.13886294365858,0.16807518129018,0.360142494102386,0.462740306888604
"AT5G18820",21.5923859731789,0.171663319727228,0.241242593590438,0.360177716481205,0.462740306888604
"AT5G65400",21.2835809919192,-0.142871113810623,0.175569734754661,0.360154390922377,0.462740306888604
"AT1G60220",102.145121170642,0.0727011755120012,0.0814551041157568,0.360206491554923,0.462743147705513
"AT3G03050",312.418147842301,0.131662698988232,0.160061198969268,0.360475394247753,0.463054447887019
"AT1G80810",67.7254096104397,0.0932915580355079,0.106083925124932,0.361033681081078,0.46373740778885
"AT1G07080",250.88540706081,0.059168152824128,0.0663960238656491,0.36117616044999,0.463886213598675
"AT3G11580",56.5281280143501,0.15914125654148,0.206612145387197,0.361426226498079,0.464173169094407
"AT5G60860",129.447789850178,-0.121599949874255,0.145339082050511,0.361953390175229,0.46481592752322
"AT1G24280",23.7750184110744,-0.146366052541853,0.18213505850504,0.362169413625652,0.46503112039615
"AT3G03700",5.61636959928207,0.186337113055974,0.300111350035776,0.362174351918172,0.46503112039615
"AT2G25560",35.9806696627404,0.119659971798623,0.140398453508401,0.36263088395468,0.46558298927554
"AT1G80170",13.1556513686309,-0.170664746836041,0.232017997605015,0.36308756231862,0.466134964668757
"AT1G30070",93.5125070404453,0.151396303520295,0.192029835913176,0.363294379868355,0.466321873030518
"AT3G09250",66.7645208527613,0.107701554910171,0.126801620052515,0.363313459286463,0.466321873030518
"AT5G03200",31.7017974211856,-0.133801683987909,0.162199428161865,0.36327388856475,0.466321873030518
"AT3G16660",67.1937348278094,-0.176292480938039,0.242807574939522,0.363448035976759,0.466460236256918
"AT2G02160",329.643100594298,-0.0585671191345966,0.0653876841683362,0.363646959451057,0.466681157627627
"AT3G27670",134.644780830709,-0.105078201059139,0.1218263892432,0.363699130559647,0.466713727760519
"AT4G33530",231.544644686376,-0.0722670235535701,0.0815264903658235,0.36409119501022,0.46718242612537
"AT1G08280",17.5721043285573,-0.15508721435717,0.19795443244751,0.364253722933308,0.467356548095914
"AT5G62370",7.75749808068846,-0.183611305085878,0.298820168870406,0.36454986265614,0.467702062709527
"AT3G56150",1009.79264034552,0.0691591148991537,0.0783893126621804,0.364631382769928,0.46777219882555
"AT4G33480",54.4640583603232,-0.101164732095033,0.118105306770965,0.364753276399767,0.467894114498081
"AT2G45620",253.050564215993,-0.0554077167412568,0.0622009850809023,0.365072647509603,0.468269311509998
"AT3G13520",291.413914878727,0.147393696566739,0.186374725435106,0.365189624491819,0.468384866635804
"AT1G08530",39.0523865295088,-0.112526483165542,0.131519909712282,0.365452733774881,0.468687817297978
"AT2G27740",8.42049623391734,0.172784490355064,0.23424509451972,0.365717882789957,0.468993339090184
"AT4G17650",183.883439648907,0.100702641333546,0.116703239341894,0.365911750875841,0.469207412606342
"AT2G04540",49.4031582646906,0.0966679880597091,0.112327560873043,0.366094754436942,0.469407524090353
"AT1G70360",9.46934376450568,0.170122236378673,0.230592167125754,0.366178058188958,0.469479780205464
"AT1G05970",19.8357589694951,0.155174966441146,0.199008564183429,0.366269414698071,0.469562349428937
"AT5G67610",54.8060682113689,-0.0978011772014987,0.111139286176994,0.366374697117914,0.469662758392381
"AT1G13870",78.6841828674017,-0.0916082223790189,0.104317454998811,0.366445636778603,0.469719131176105
"AT2G31240",59.9499336605368,0.137219394725189,0.169811159424281,0.36649339162408,0.469745778978108
"AT2G32720",54.59389215559,-0.154103998269522,0.20174992452083,0.367009041108506,0.470372093592567
"AT1G79190",74.5701758699447,0.113436830379665,0.134327835050919,0.36711800259791,0.470477128320135
"AT3G58020",33.6627171361842,-0.114586098828565,0.136059652963403,0.367349911435824,0.470739698191265
"AT3G48390",10.3450870950407,0.168162622406148,0.227736983595339,0.367633248754946,0.471068127496224
"AT2G33100",4.65270468471827,0.135961576818163,0.381152472690295,0.367898487552186,0.471373319590989
"AT1G33680",196.545291740769,0.0919828642592153,0.104246086897217,0.368072965576168,0.47156218727196
"AT5G60900",605.61229027142,0.13420041854131,0.165080906872661,0.3683539617187,0.471887484419749
"AT4G27870",180.524263230876,-0.105684664346716,0.125927544226012,0.368445612734906,0.471970187060965
"AT3G57700",48.3106218344012,0.136851359671089,0.16958300562829,0.368631300335782,0.472173327341862
"AT4G10330",28.6958729239335,0.123978890483102,0.148557252648451,0.369088695097444,0.472694534465438
"AT5G24830",26.238635995055,-0.126913914428445,0.154561301022356,0.369092483226113,0.472694534465438
"AT3G13580",206.430488845967,0.0757596071787196,0.0849602550204029,0.369217284522973,0.472819605703902
"AT1G79220",7.47957315183085,-0.179164134249344,0.261178212909369,0.369380684738259,0.472959318496175
"AT2G34630",251.907351840304,0.0704437281640026,0.0801851945789676,0.369376751031872,0.472959318496175
"AT1G62830",32.417556440033,-0.140269272187857,0.173469978108183,0.369443174701798,0.47298028005942
"AT3G26600",236.956546630592,0.111379653512899,0.132781522690308,0.369451358827126,0.47298028005942
"AT1G05410",47.8300806342036,0.111896120132946,0.132110247932112,0.369528376614339,0.473009355619206
"AT5G15920",52.1743228050401,-0.107750778903781,0.127095660955594,0.369524536575782,0.473009355619206
"AT2G36070",89.0337560578664,0.0951574487136978,0.110687731800696,0.369619813317182,0.473056876642812
"AT4G15900",225.910570710347,0.0851704585342975,0.0991429622901246,0.369613300588818,0.473056876642812
"AT3G59870",71.7049371940725,-0.0937461739889686,0.109193521970456,0.369665694150327,0.473080839854445
"AT2G25350",39.3311877529129,-0.118077996512815,0.141817490515257,0.369742411713642,0.473109505806644
"AT3G02890",65.0061233250009,-0.114921640211964,0.137445581518846,0.369724251227631,0.473109505806644
"AT1G71430",30.1179016934018,0.123400422320144,0.150334030579751,0.369865858366308,0.47323270310254
"AT1G59830",148.774352887088,-0.0661800518957546,0.0752589852976014,0.36994766293714,0.473302606372281
"AT5G11020",12.8806056379626,-0.153435036702958,0.198866637516119,0.370067434649531,0.473421070103167
"AT1G76120",23.5328354462717,-0.140339359236788,0.175326450194491,0.370198001691312,0.473553325705878
"AT5G63970",39.1315855165883,0.171063837595192,0.242242653214658,0.370344660644194,0.473706144975539
"AT1G20270",51.4421369767055,0.124290083417868,0.150534622104419,0.370402400716607,0.473745214426087
"AT3G10120",11.7851433771628,0.165990983976566,0.227688663544677,0.370705143543305,0.474012650026056
"AT4G14960",1307.03407232552,-0.0789280448420616,0.0899305479060289,0.370720341214408,0.474012650026056
"AT5G55700",90.5587267078095,0.0923838021860307,0.107234422755027,0.370666543572625,0.474012650026056
"AT5G60970",33.0077033829831,-0.144922399709646,0.184266121224511,0.370701300968331,0.474012650026056
"AT2G32840",39.2654979710561,0.105510184129027,0.124670214172214,0.370918840494729,0.474209144845796
"AT2G38810",7.52975036046455,0.171939376966142,0.242018516294826,0.370928461978692,0.474209144845796
"AT5G61330",64.2105383066665,-0.149985315107958,0.193592858781496,0.37104381042416,0.474321800659637
"AT2G36130",56.7554510636815,0.100107898585589,0.117333488851976,0.371200600640196,0.474452598367615
"AT3G03210",26.6565099204197,0.117859890270551,0.141540958145616,0.371193754477453,0.474452598367615
"AT3G46580",7.59305168112038,-0.183910320982837,0.290275285711957,0.371417341033132,0.47467596826102
"AT4G18375",10.0945461279144,-0.17837200086864,0.265865090832229,0.371429857828127,0.47467596826102
"AT2G25470",34.6339368354126,0.16179634952485,0.219203402230216,0.372170558840363,0.475587671288081
"AT3G23900",185.877387604448,0.0709385467604778,0.080653885319994,0.372346689999268,0.475777843452449
"AT2G03670",12.2128955041484,-0.165149828415446,0.228662221088741,0.372614882272587,0.476085613113427
"AT3G03090",61.8290413741236,-0.0930034243347133,0.10868585136198,0.372658339240558,0.476106217056877
"AT1G23300",8.13790626222951,-0.169480857242071,0.240168481353074,0.372942106322886,0.476433814325659
"AT5G45940",21.3728734731511,-0.145764981028913,0.189357480841646,0.373091643510242,0.476589897334341
"AT5G61070",10.0262907500092,0.17063908602248,0.237259280278541,0.373281679672467,0.476797687336441
"AT2G37230",46.5639676005667,-0.11949791042619,0.145466176203494,0.373501783794549,0.47704385026036
"AT1G35460",58.4320512185068,-0.113309614330258,0.135877037863289,0.373582484339539,0.477111941143312
"AT1G09280",47.4275482295672,0.105677348201335,0.125620071220922,0.374215209828471,0.477884975823764
"AT3G27520",11.4120832458304,0.166177440839024,0.230351597561883,0.374354051420032,0.477989499455046
"AT4G16310",153.441164395437,-0.0823993365176614,0.0947402016399454,0.37437032086993,0.477989499455046
"AT5G04420",99.2387656635591,0.0701780569711288,0.081469680672751,0.374379376037006,0.477989499455046
"AT5G13340",34.3437572489965,0.110526694304842,0.131982461650481,0.374468916995975,0.478068782269687
"AT1G30545",24.7379389772043,0.126790392842871,0.155995563117782,0.374750372175963,0.478393044357707
"AT5G24750",10.1710394577452,-0.175775186711599,0.261454022888944,0.374877510893697,0.47852027843249
"AT3G12010",179.939545594114,-0.0685950181035993,0.0781045905636858,0.375030775681127,0.478680840589481
"AT5G14890",7.60471087866326,-0.178396723349186,0.272744847104055,0.375105854173096,0.478741591303051
"AT5G47920",4.02875774448468,-0.183633330008012,0.310156042809579,0.375141587910415,0.478752121714244
"AT1G11570",4.34772029759356,0.181969724111229,0.313959793549884,0.375407971022941,0.478923452450731
"AT1G78460",109.021539293482,0.153144494769588,0.201120123846977,0.375434189723127,0.478923452450731
"AT4G14010",28.0469853402085,-0.125212267621978,0.154170866977358,0.37531920743545,0.478923452450731
"AT4G30820",25.3460507710192,0.117862373148806,0.145106362295112,0.37544079601993,0.478923452450731
"AT5G11630",33.825298278638,0.128884288270579,0.159716531769315,0.375386434370823,0.478923452450731
"AT5G20360",119.278467285776,0.0905698357173197,0.105930541338121,0.375437473370878,0.478923452450731
"ATCG01250",18.8986992930102,-0.17600539792376,0.339781144353476,0.375620775020848,0.479117954225904
"AT2G37340",236.074733435354,0.0634380868363238,0.0750617475354241,0.376242963316964,0.479876440253442
"AT2G31400",1068.21572717858,-0.0471211837336665,0.0538440853704258,0.376462760950455,0.480121626455591
"AT5G03970",36.1563781889833,0.116527648696387,0.141513173536789,0.376561333177574,0.480212183305515
"AT4G22330",249.08367477294,0.0890866041222453,0.104852771912113,0.376655485536509,0.480297090845911
"AT3G17180",3.06531531960977,0.180390337052805,0.344241553576177,0.376790794162276,0.480434463058619
"AT3G29100",13.302316780981,-0.154602831071064,0.205216781836424,0.376828414779412,0.480447265275369
"AT1G01990",74.1078841550501,-0.0879250173356808,0.103133505026704,0.376870429294526,0.480465667323671
"AT1G16220",6.08094828506431,-0.177898127763748,0.267989777307842,0.376944435048139,0.480524848777064
"AT3G09670",51.9446015804891,0.0947994009410456,0.110492454764886,0.377139740367304,0.480738641679967
"AT5G43560",253.447332114513,0.0799366259481736,0.092862486665397,0.377230953875087,0.480819727555719
"AT1G06550",111.306873285372,-0.13175611124243,0.164960292405081,0.377278340971426,0.480844944375347
"AT3G01100",103.52501467873,-0.0907683029330109,0.106700782941719,0.377317432649595,0.480859585687025
"AT5G10060",68.135122682489,-0.103043157149396,0.123641047185648,0.377412392882808,0.480945419460024
"AT3G51630",230.707770694198,-0.0600919457892811,0.0687659155733725,0.377473261398441,0.480967019422057
"AT5G52882",193.153394491979,-0.150952284325771,0.197783266781307,0.377484563119309,0.480967019422057
"AT5G07080",32.7850340281689,0.146695986850394,0.191345953080828,0.377522747957506,0.48098049216849
"AT5G49060",33.6961905383449,0.125420925724698,0.154920398985551,0.377674083975465,0.481138111953533
"AT5G28320",56.7847005933503,-0.1200638997476,0.146048255252157,0.377933113480303,0.481432894831947
"AT3G25130",5.5551177739111,-0.179548053550059,0.287724802170867,0.37801694117017,0.481504468790901
"AT5G23670",147.128973251582,0.065728832652551,0.0762492731228987,0.378267184073559,0.481787990536038
"AT4G32760",382.49807521647,0.0961333649610787,0.114092489717226,0.378394814288499,0.481915314000998
"AT1G09250",109.980616579019,0.142931215697437,0.188451659865148,0.378457053549875,0.481959344457842
"AT1G64050",140.819274820982,0.0981332975452814,0.117452483096507,0.378619998636807,0.482131606451255
"AT2G45250",47.0344798702606,-0.120029228174536,0.147415682278724,0.378712512302731,0.482214163022702
"AT1G72090",71.0798609319986,-0.110055943020773,0.13745071664141,0.378840260676064,0.48234156855555
"AT1G59640",15.5285782372283,0.177478931899684,0.263677284816625,0.37905701543605,0.482582270620185
"AT1G01010",155.46364277571,0.136187398028203,0.173952351307977,0.37928447393122,0.482714908125721
"AT1G21380",715.814477592736,0.0867084450290389,0.102773397277868,0.379229909865111,0.482714908125721
"AT1G62930",21.2908468632184,-0.140860824152647,0.179904666604022,0.379226089439844,0.482714908125721
"AT1G77570",5.1004376717361,0.176137803054981,0.270804803213031,0.379299751000279,0.482714908125721
"AT2G01940",15.4520932347653,-0.155002475955821,0.207230845161986,0.379283753843975,0.482714908125721
"AT3G22680",23.4365559854476,0.131052999100977,0.165240286112246,0.37948847572042,0.482919807659413
"AT4G32910",79.8654566736842,-0.101955055415901,0.122113050995794,0.379744902179443,0.48321082512534
"AT3G24180",776.740963915522,0.08179320001058,0.0962468407136543,0.379999901064916,0.483499983679121
"AT1G04770",28.7640665342843,0.175307277406147,0.267830324664866,0.380176832224125,0.483654452446086
"AT1G19000",614.097794538144,-0.103119669311615,0.123876146171362,0.380159872140412,0.483654452446086
"AT4G05150",278.004300188377,-0.0693244826647246,0.0810189415562223,0.380409481285472,0.483915084269967
"AT1G75190",8.93336230985604,-0.179625507962963,0.278778858980927,0.380794020026489,0.484368881260419
"AT2G22730",11.7953499960719,-0.157425861706158,0.215313184800107,0.380902448122195,0.484471425692804
"AT4G22540",90.6791419345467,-0.119334649812293,0.147591233500824,0.381271607857224,0.484905556608954
"AT4G00950",9.63535983921906,-0.174363595703444,0.267675504148054,0.381328743433774,0.484942817244586
"AT4G31120",50.0404541600914,-0.13079786972461,0.16747218420744,0.38143820036862,0.485046605622408
"AT3G02780",224.133823795221,0.0673104889551073,0.0789637625040553,0.381557985903545,0.485163512002901
"AT5G66000",9.48502474337838,0.160170433496754,0.219961199962522,0.382001219527605,0.485691646169687
"AT1G69210",4.75075562738306,-0.176570812716371,0.293032144410709,0.382189255343837,0.485895258217023
"AT4G32620",226.362878474965,0.0713062397855295,0.0847921447989444,0.382221381416517,0.4859006395881
"AT1G27435",43.6843137136606,0.100059918286042,0.122778413639766,0.382600116286033,0.486311129201218
"AT5G61540",42.0532163644655,0.11912605421545,0.146629301562184,0.38259101315944,0.486311129201218
"AT1G54790",6.66243391643042,-0.175159312048065,0.281335955659889,0.382748619688175,0.486464391869838
"AT2G36310",192.821051275895,0.0741415756598808,0.0866822126990207,0.382782289310243,0.486471691820561
"AT3G27110",231.038845528049,-0.0771541303184065,0.09108002418655,0.382893959635077,0.486578113280058
"AT1G30200",126.622686018916,-0.0814066376593429,0.0967523475783394,0.383015094038868,0.48669654520075
"AT1G55320",35.3516937037165,-0.126603402224161,0.159088562662103,0.383356730766063,0.487095131287003
"AT1G71230",14.4834946822802,0.142568853950246,0.188168032259993,0.383510162056744,0.487254541829807
"AT4G25660",106.774367596357,-0.0903004681778573,0.108205576906818,0.383770480035827,0.487529929182264
"AT5G52180",29.5196278733029,-0.129512966833254,0.164042577728244,0.383782888569253,0.487529929182264
"AT3G45930",23.5494747067807,0.132556004063476,0.169415225378656,0.383846536279774,0.487575226920932
"AT1G47270",62.5472171495977,-0.0967168000579308,0.116749986900249,0.383909162899599,0.48760111192014
"AT5G38200",6.97756585789235,0.171788992186913,0.254108944834823,0.383922896159394,0.48760111192014
"AT2G17360",548.137692421358,0.0715361877376895,0.0834399427277076,0.384076511711379,0.487760649851442
"AT4G18210",51.6189585051267,-0.159035176558275,0.217837734172662,0.384228431377625,0.48784688590366
"AT5G18525",108.764729607319,0.0779236432316739,0.0927285326193745,0.384211391743838,0.48784688590366
"AT5G45390",692.16626446126,-0.0569904629024378,0.0665180555588771,0.384227850734229,0.48784688590366
"AT1G77390",22.099748705283,0.159946660880269,0.225455002130123,0.384788363300323,0.48852221330017
"AT2G35110",203.819699801619,-0.0890078712906027,0.108273223942947,0.384856031096567,0.488572515792319
"AT1G53000",50.2358302793984,-0.148058067445511,0.19886434120225,0.384993342363185,0.488711216495423
"AT2G07690",18.8244812890436,0.142283554299056,0.18650129991836,0.38534949207887,0.489037085962394
"AT3G17790",42.9289187386225,-0.169548688564927,0.25413112597511,0.385342507678256,0.489037085962394
"AT4G09750",146.311759112969,0.110443262224771,0.1386283309209,0.385362346670826,0.489037085962394
"AT5G46210",424.522182739059,0.0417282509504339,0.048708009546703,0.385329369040055,0.489037085962394
"AT3G47160",39.1251571608379,0.139533536210944,0.179833689183992,0.385516996705469,0.489197704152774
"AT2G36370",17.7221720864339,-0.154085959802095,0.208537752164071,0.385726527477612,0.489392287593591
"AT3G18660",12.4015538146197,0.158795495546778,0.221039200694091,0.385718529382281,0.489392287593591
"AT3G57540",14.4260775585228,-0.155961165644761,0.215342593245092,0.385957714175185,0.489649943990367
"AT1G28530",13.8094498518662,-0.159560777801617,0.228639703984783,0.386191736507743,0.489839817239325
"AT2G02180",336.436459916654,0.1081385167076,0.133008436333491,0.386178019522356,0.489839817239325
"AT5G43860",26.1872774534533,-0.150138528174511,0.205712041572239,0.386189849120087,0.489839817239325
"AT1G52710",20.9714869702103,0.150700954281711,0.203623049142084,0.386299589497519,0.489940942777342
"AT4G22470",348.643073221894,0.174251915062204,0.279257377926475,0.386398086430909,0.490030188237218
"AT1G34380",34.1021496357487,0.157149015448645,0.217616724408122,0.386655374198704,0.490320784635759
"AT2G17510",210.2764516617,0.0797862755247488,0.0961896469900568,0.386759506771966,0.490417135534113
"AT4G28610",266.97277098531,-0.0615143703155447,0.0723757003220967,0.386851119901329,0.49046594853387
"AT5G04860",117.953621002975,0.10654581493128,0.131492788492579,0.386854313022697,0.49046594853387
"AT3G51450",1100.33910544114,0.129318050519037,0.168589047431529,0.386969426617434,0.490576188900058
"AT3G17310",90.5151137551753,0.0902657464289477,0.109281047435853,0.387027237053623,0.490613773066083
"AT3G60200",47.315817360409,0.125543173763712,0.15962613622324,0.387071572906332,0.490634271995074
"AT2G27150",438.560320615556,0.0973754052624037,0.119382145434144,0.387219683204422,0.490786298124347
"AT1G16650",17.1742597067904,0.140597680650526,0.183615748316501,0.387404392210792,0.490984686235868
"AT3G50750",71.5232937981657,-0.152516940964888,0.207787678948168,0.387582039776153,0.491174096675439
"AT4G15680",22.4127303546989,-0.175810360941251,0.301367392683284,0.387781310496786,0.491390880108679
"AT1G14205",7.39480243331286,-0.170156206438506,0.261818471554594,0.387847962483672,0.491429780621257
"AT2G02100",68.3343977942203,-0.134637455539008,0.174146766002543,0.387892811539693,0.491429780621257
"AT3G12587",24.9116162035085,0.13116634871776,0.168349231126655,0.387896640846285,0.491429780621257
"AT1G07070",16.8350318136394,-0.157060717639517,0.218856665352311,0.387975125442861,0.491493468490629
"AT1G18580",62.3956880670052,-0.0892098703707982,0.10756712151986,0.388064311569917,0.491570702992144
"AT3G50620",17.6020037507144,-0.141379041146291,0.187997941445292,0.388183331335394,0.491685714525017
"AT2G25690",34.9922188051056,-0.145724107888685,0.195146690974716,0.3882206498693,0.491697231403461
"AT5G49800",7.27539639730432,-0.173788156715686,0.277937520662171,0.38837888122249,0.491861876473703
"AT1G36730",1049.34932360227,-0.0609796330335561,0.0708102067216289,0.388461102020768,0.491930241145811
"AT3G19680",168.207878860298,-0.123278253782261,0.163033568652785,0.388673428745563,0.492163344388145
"AT5G44280",13.0115002854237,-0.158184528554217,0.222305431151048,0.388820561977917,0.492313867542907
"AT5G24650",115.565313315738,-0.0747912065727642,0.0889406322458668,0.388896552384787,0.492374296281923
"AT2G23100",48.6604511841604,0.159655959245396,0.230849151865005,0.389465365971742,0.49302279450823
"AT3G15550",6.80408679963166,-0.172264591045486,0.272612154939575,0.389439204201826,0.49302279450823
"AT1G62400",36.1020795122716,0.119993908117501,0.151284389351786,0.389515953611756,0.493041848315646
"AT5G02440",5.62646391225935,0.176771793501053,0.296528241145957,0.389537024016546,0.493041848315646
"AT3G02290",53.6201481302919,-0.10560450546326,0.130944781322401,0.389750329488226,0.493275990968098
"AT2G34810",278.448460593842,0.144527471548587,0.199914335945601,0.389888057648834,0.49341445435835
"AT3G13677",10.578612322337,0.15846582561799,0.223950381007041,0.390017187375872,0.493542016859486
"AT4G23100",773.957262921431,0.0643214078480702,0.0770511055731745,0.39018348796295,0.493716594778425
"AT5G51795",4.1323771353504,-0.176730320124623,0.327835917925568,0.390222387332966,0.493729952595894
"AT3G45240",142.035530702598,0.0695168446115216,0.0836074006628404,0.390422612503867,0.493909400766842
"AT4G19110",938.625058352019,0.0415120322866178,0.0499300475801463,0.390397248998725,0.493909400766842
"AT4G23900",14.371596466427,-0.160918118702325,0.235045729473541,0.390470361397731,0.493909400766842
"AT5G24290",21.7225318261365,0.144426739804406,0.193246605366356,0.390477627288229,0.493909400766842
"AT4G09950",23.2235517101218,0.136666196405076,0.179105070011575,0.390691533549469,0.494144087303546
"AT2G23120",1820.19444598948,0.104227055156945,0.12923445455766,0.391173745017264,0.494718065790674
"AT1G78150",196.224640500746,-0.0614962817451257,0.0702448392041811,0.391271959244463,0.494772208569776
"AT2G47260",18.6335992995114,-0.138362413416051,0.184735535698897,0.391273360806959,0.494772208569776
"AT3G50880",69.6901882609391,0.0940907232835967,0.114895825970742,0.391515779175431,0.495039222356722
"AT5G09590",731.176986620256,-0.155261449379767,0.230726709659613,0.391541355087883,0.495039222356722
"AT2G35900",46.4381899847341,-0.100647784166998,0.123818151523169,0.39191727117924,0.495465350167742
"AT5G22940",11.5607396520111,0.156245759628087,0.219969081747693,0.391935276998363,0.495465350167742
"AT1G48410",603.285872501196,-0.0632173538765675,0.0748738899522729,0.392184633394724,0.495744598631166
"AT3G21350",48.6734731212871,-0.0984017129677979,0.120904024537614,0.392278817876696,0.495827674315197
"AT2G20310",36.8747016234341,0.1026945374869,0.127028601104973,0.392601638036953,0.496143218220537
"AT3G17626",5.45246570745208,-0.177315759563983,0.295003265616668,0.392613907185425,0.496143218220537
"AT4G29670",629.451925989882,0.091958083901108,0.116339443039487,0.392589219771931,0.496143218220537
"AT3G25940",10.166365094437,-0.154816391089029,0.215408932493185,0.392676840074181,0.496186751348632
"AT3G07880",197.44735767221,0.0663011265464201,0.0794839591796853,0.392763438679729,0.496260180010218
"AT4G20740",12.5964241204159,0.154752013960424,0.216193329407366,0.392815099668276,0.496289457225223
"AT5G38590",23.460776777633,-0.124202409743626,0.159159924713865,0.392877160769963,0.49633186892543
"AT1G15910",48.3842963548442,-0.117238434129437,0.15002041949653,0.392943778887552,0.496361378845323
"AT3G07140",73.4886469373608,0.0755875961318447,0.0907856110324101,0.392957507213309,0.496361378845323
"AT5G51880",101.818145014095,0.0675444409506312,0.0815541814658109,0.393234105912947,0.4966747480426
"AT5G09730",13.0750143394225,-0.174772917294607,0.280029798195388,0.39335086952354,0.496786206561304
"AT2G26800",375.712193015456,0.0550343227049577,0.065378806603433,0.393380624912076,0.496787769027719
"AT4G35740",28.2205116343352,-0.129615090841204,0.168547533879194,0.393431220355866,0.496815647596896
"AT3G02920",27.5413607412116,-0.126363923422938,0.164851851165343,0.393523860150744,0.496896610889095
"AT4G18380",43.7509792892671,-0.100713096381229,0.122483144937042,0.393591044728242,0.496945422857576
"AT3G07340",11.9924877760958,0.169860506093228,0.266295891819169,0.393745997054757,0.497069009978539
"AT4G13030",21.3077747784048,-0.132532044216607,0.173241443976064,0.393743403847027,0.497069009978539
"AT1G33520",132.645213580412,0.0688852787188215,0.0832572111760062,0.393871067449067,0.4971908692002
"AT1G04930",18.6022951919951,0.143036123794775,0.193325378459891,0.394042831546362,0.497371648832521
"AT2G11910",187.342186992144,-0.0979113266991017,0.120992632320767,0.394148008537002,0.49746836028942
"AT2G21410",201.501591461243,-0.0616727948741365,0.0724368375283211,0.394482386932804,0.497854320102111
"AT2G17020",77.583550273478,0.0774222695887231,0.0942352998668168,0.394643966070245,0.498022159442456
"AT1G50300",50.4421119236984,0.0943026329095147,0.116547181611175,0.3947940154377,0.498175425492556
"AT1G07260",3.75331371125378,0.164625025490218,0.353047275314568,0.394890577692125,0.498261180892135
"AT2G15690",52.9715734708787,-0.12508865557759,0.16368647181107,0.39501393672428,0.498272467613104
"AT3G53870",456.876692840332,-0.070964775346046,0.0848427002436522,0.394958180258683,0.498272467613104
"AT4G07455",16.3047570320895,-0.148572451782892,0.205572905936012,0.394996584836166,0.498272467613104
"AT5G37530",16.9089911001337,-0.147690164973061,0.19817390881845,0.394934008947357,0.498272467613104
"AT4G37890",4.71094982171636,-0.174812637149155,0.292255355583492,0.395053984664458,0.498286902675755
"AT4G25470",15.2710818984305,0.172866550400786,0.284639337146988,0.395120612348456,0.498334858609188
"AT2G20560",179.184705331625,-0.164309482969477,0.264854934817652,0.395212622323722,0.498414817988796
"AT2G45660",156.244404030184,0.121874360495691,0.15541790039963,0.395434208012636,0.498622070472683
"AT3G25890",99.5202364559943,0.125202407985235,0.163695824036705,0.395425415131736,0.498622070472683
"AT4G02840",66.3689290939999,0.0834974061866352,0.101719703615652,0.395823249920267,0.499076506486034
"AT4G26370",30.6037886651152,-0.156989472653106,0.225555556016892,0.396129067910925,0.49942595085824
"AT3G57560",96.4674739933115,-0.0976798999229417,0.121608295967908,0.396285573049122,0.499587109749292
"AT1G11925",2.57586831457403,0.126551840294717,0.378696131738035,0.396365064152858,0.499615008505267
"AT5G08180",113.986890783248,0.125144841599917,0.162422081690662,0.396348811194121,0.499615008505267
"AT1G32540",67.7754305877807,-0.124145148865047,0.161480679248775,0.396904161769908,0.500255674606425
"AT1G74030",37.6208136846658,0.149733499608197,0.207771503145519,0.396930765465557,0.500255674606425
"AT4G28980",122.157358245404,-0.0733735721910734,0.088904302448668,0.397036924909078,0.50035326860422
