"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT2G26410",2.57813103457557,3.6813619921788,0.818917684059538,6.02661840710636e-07,5.86173604979301e-06
"AT3G27690",3881.0200933239,-1.58903052655006,0.370644338598275,6.33397288333527e-07,6.11835794608249e-06
"AT1G75690",479.866684302685,-1.06602659055549,0.239455155344453,6.38681607262196e-07,6.16389673047504e-06
"AT5G27300",30.0113994993119,-1.08508688878294,0.240840381668565,6.47462557037319e-07,6.24172537000006e-06
"AT4G37610",492.544891103983,1.14218349556691,0.253701549534375,6.49548413520908e-07,6.2583702231937e-06
"AT4G15417",24.2805106697917,1.57262221535277,0.355101123042014,6.51230252300579e-07,6.26959877195164e-06
"AT2G21830",11.5596212361198,-1.52538468524126,0.342511467988553,6.55235318391369e-07,6.30270527132946e-06
"AT1G66960",57.4042551635957,1.71174698279087,0.389324788571099,6.62249258274046e-07,6.3596373093351e-06
"AT1G09932",1468.21943191678,1.13239589959404,0.250113069905767,6.63466500049842e-07,6.3678162153544e-06
"AT4G15248",67.6588131220562,-1.39612107179677,0.323664093984963,6.6808653409458e-07,6.39815801199055e-06
"AT2G35658",43.2565356329,1.29191948210358,0.293358770045295,6.70407351468986e-07,6.41675607834601e-06
"AT2G23810",2249.59606689801,1.01159172589135,0.223524395550425,6.84713140296758e-07,6.53931080261487e-06
"AT5G52320",179.968254090551,-1.22124015848307,0.274423345283166,6.94512159640972e-07,6.61838174012349e-06
"AT3G09020",128.369810091276,1.17592689251815,0.262026416022154,7.01664123629779e-07,6.6755811215897e-06
"AT2G37750",6.98754804834169,2.15138454539686,0.502599245948543,7.03196909676242e-07,6.68286424798698e-06
"AT5G08240",235.243118354537,1.28254776218662,0.28886554935845,7.06754359269312e-07,6.71301032632029e-06
"AT5G53110",105.929580059378,1.1682528399957,0.261551524646179,7.25127883022399e-07,6.86880245908112e-06
"AT3G52380",235.994096051788,-1.01527063498299,0.227074418802379,7.26938317637155e-07,6.88220950719524e-06
"AT1G26230",29.1613839949752,-1.37079549955617,0.311438879758013,7.28068953038178e-07,6.88916956106738e-06
"AT5G65300",143.854771760327,1.21294569042965,0.277043768198627,7.38422920629017e-07,6.960674933635e-06
"AT1G17650",89.3273073356946,-1.07624102107259,0.246600250916776,7.41497212522261e-07,6.98209807683123e-06
"AT3G22600",833.597204099947,1.9487845185808,0.449574895413286,7.43734332914885e-07,6.98805398024665e-06
"AT3G28040",171.952697595963,-1.09706506280677,0.246105239126247,7.5614279329382e-07,7.0931650291752e-06
"AT3G25770",2368.2265177164,-1.00533331926594,0.225979319992072,7.68904436513625e-07,7.2012447763803e-06
"AT3G51240",59.8442070491035,-1.09571434207902,0.245032358830229,7.74562528180205e-07,7.25033811977387e-06
"AT2G01870",18.5568663353729,-1.49962178559907,0.33382489318101,7.87091430373996e-07,7.35970623570317e-06
"AT4G26990",108.254718006784,1.16438009681332,0.262411623505283,8.48592923509443e-07,7.87139974842093e-06
"AT1G62300",429.160135330597,1.09117052725227,0.244384581831249,8.64939767017855e-07,8.00597807728535e-06
"AT2G21320",59.4697250610249,-1.48799361923179,0.350644266371037,8.7369747325701e-07,8.07416975285788e-06
"AT5G67310",8.63078927317919,1.682862417527,0.392865368119327,8.76716021633314e-07,8.09776940448162e-06
"AT5G01550",163.679295518139,1.17152059306132,0.265656632110603,8.77518838897279e-07,8.10088933417626e-06
"AT4G16140",46.7670156411068,-1.20944936452028,0.272663770539527,8.879789770406e-07,8.17578952433787e-06
"AT3G60580",10.2781376216773,1.05841027924338,0.235355882104758,8.99635550679366e-07,8.27740610534123e-06
"AT5G46570",27.3894779642801,-1.1502928474735,0.256716977543195,8.99965968054896e-07,8.27740610534123e-06
"AT4G22030",11.871535310223,2.14032194962627,0.530836514527543,9.12691887989258e-07,8.37676116373702e-06
"AT2G15480",174.85095771859,1.15477603063837,0.260355060401594,9.14929841961779e-07,8.38846202472326e-06
"AT1G70210",28.3440783248241,-1.40382551194004,0.32181347895916,9.19758904912038e-07,8.4283009592676e-06
"AT4G27360",6.48361903245761,-3.87320370908122,0.962617609387697,9.24273051350494e-07,8.46521375106499e-06
"AT1G43310",18.5339333238419,2.19296092447166,0.551860819784795,9.38824267915114e-07,8.58945312346706e-06
"AT3G49650",19.8617181542803,-1.26608121746926,0.285318313101787,9.39901800054705e-07,8.59028822505402e-06
"AT4G28080",1334.44925532142,-1.17108858350255,0.272568758478487,9.39735552130142e-07,8.59028822505402e-06
"AT2G28410",23.1375000771359,-1.34644390518682,0.308265588265792,9.42995821049425e-07,8.60953207687683e-06
"AT2G35000",26.7981258163988,1.06174582535308,0.240234330123445,9.4687894708008e-07,8.62922698379447e-06
"AT1G65690",258.631015101759,1.49729700777747,0.346874474686783,9.47981613943388e-07,8.63243058802604e-06
"AT1G05575",63.2061679189488,1.05082307886634,0.238121694306976,9.50798139005064e-07,8.65355464026553e-06
"AT2G43590",92.1675030966753,1.07295585019439,0.24391597442807,9.53254840092675e-07,8.6713834540023e-06
"AT1G68620",162.504642498775,1.5375029669095,0.369008161802716,9.77632845060112e-07,8.85614360943689e-06
"AT3G16240",1185.14060288971,-1.37724127458117,0.316286854190891,9.79711468872253e-07,8.87036059654607e-06
"AT3G25610",828.674791370514,1.04897102700825,0.236602314537114,9.95089386876346e-07,9.00023734132188e-06
"AT1G73870",168.354690581358,-1.06510677446768,0.240896645907315,9.99378719903743e-07,9.02965627630871e-06
"AT4G12120",349.489694487477,1.04154147750162,0.23477852321341,1.01047843549793e-06,9.12521220651839e-06
"AT2G28400",386.862329809251,1.00961886369116,0.227308455643523,1.02053648234289e-06,9.21126711005862e-06
"AT1G19950",12.33784494739,-1.30659124267655,0.296439646439681,1.02805217883407e-06,9.27429775002047e-06
"AT3G46690",104.849427723333,1.59396597895702,0.372342014532634,1.05175879435896e-06,9.45606893133505e-06
"AT3G52400",1912.42733790464,1.1173727120205,0.25510993365071,1.06906976117493e-06,9.57983294221569e-06
"AT4G02630",21.5415609876879,-1.37263071237105,0.312725325244996,1.10089351022461e-06,9.81451635010889e-06
"AT1G45201",275.717423123663,-1.12796049392078,0.263260271747697,1.11095092815605e-06,9.88394543844657e-06
"AT5G62840",35.2175451263311,-1.12253134713593,0.256615888955998,1.12492438261111e-06,9.99295397505633e-06
"AT2G28110",13.4853643083342,1.65274857891296,0.3926651590904,1.13784202960297e-06,1.00922648450528e-05
"AT1G62710",82.5902018960795,-1.1495373565815,0.258334570472569,1.14070689303203e-06,1.01125262476427e-05
"AT1G27030",27.1480292468932,-1.0732445118077,0.243630951134882,1.17205316821682e-06,1.03693073592367e-05
"AT5G40380",159.774099303035,-1.09274816546083,0.248796421167607,1.19164650659569e-06,1.05212783299021e-05
"AT1G68600",113.354932205431,-1.38813875576457,0.324238867983369,1.19733842509755e-06,1.05608280330123e-05
"AT3G26290",378.503011773947,-1.08067353174599,0.250749953158635,1.24359382569626e-06,1.09245609902314e-05
"AT1G72030",73.5559339644789,-1.06316010357679,0.241646516321172,1.28506334748928e-06,1.1226581501135e-05
"AT2G36870",71.9757949166865,-1.02241521500713,0.231601231428453,1.28882734482198e-06,1.12538207252124e-05
"AT2G28200",7.63144560040048,-1.81913785868339,0.418273948866223,1.29070200385725e-06,1.12620516415872e-05
"AT2G28470",246.168619767724,-1.04519750056522,0.243597392374436,1.29329863560539e-06,1.12759070231461e-05
"AT1G66840",55.000325398227,-1.10549064016574,0.252441680660214,1.30618979312655e-06,1.13542046887548e-05
"AT4G32350",55.4716735576545,-1.00557681225809,0.229236712712539,1.31597559520507e-06,1.14221698397968e-05
"AT5G08640",30.5461820319918,-1.05394769648519,0.242119246704047,1.32557856601836e-06,1.14997901494222e-05
"AT5G22545",61.651806629502,1.2417603151964,0.28734323085925,1.3326518683945e-06,1.15553984805536e-05
"AT1G19450",449.532393686782,-1.06400618488373,0.24552955496761,1.33723575045148e-06,1.15893765039128e-05
"AT2G40475",89.9127260639478,-1.21564036521128,0.281557819855576,1.38864579761313e-06,1.19872199179488e-05
"AT1G15260",38.8840649741485,-1.17473529034017,0.273467011086436,1.41406571681953e-06,1.21885327991075e-05
"AT3G13610",194.42114016205,2.6918238832393,0.646536719487918,1.45651481744498e-06,1.25110888165146e-05
"AT1G58340",26.1577447978436,1.41268089415371,0.331302416053801,1.48121897523768e-06,1.26919992860996e-05
"AT5G05860",80.3876936402995,-1.03445824493812,0.237709415242167,1.48890584788269e-06,1.2739066733849e-05
"AT1G14880",3121.89059775581,1.70809563048513,0.405664731053615,1.49237940703388e-06,1.27582967216764e-05
"AT3G50930",2146.62090979234,1.11435259268949,0.258425742848574,1.50999679131938e-06,1.28941882866586e-05
"AT1G52190",205.988451147557,-1.10477481692655,0.258440513421901,1.52455520145016e-06,1.29993889423699e-05
"AT4G26950",8.08915562012995,-1.74636037253434,0.408503151904235,1.53520384630974e-06,1.3070992669949e-05
"AT3G62750",108.538046614272,-1.32717094776568,0.315516599009961,1.54479714324436e-06,1.31443776038152e-05
"AT1G30250",35.3398633887534,-1.40920536525649,0.334658891564194,1.56835895531553e-06,1.3310949647514e-05
"AT5G61480",30.394911688058,-1.0597196193637,0.242187651273666,1.57859620458586e-06,1.33685687330509e-05
"AT4G27370",15.9275761227037,-1.39364618906256,0.332415809804921,1.60414577540467e-06,1.35388659920297e-05
"AT4G26270",128.604851659665,1.35180557093719,0.31777706753404,1.6118311164133e-06,1.35971419118255e-05
"AT2G39530",167.949155192877,1.44469064375515,0.341380233762554,1.62134592812721e-06,1.36575657968936e-05
"AT5G38250",55.4559751961748,1.54470910031485,0.369136685537658,1.65610357467993e-06,1.38852305081631e-05
"AT1G26770",276.815481047948,-1.18156848411778,0.279147840392705,1.66224270205613e-06,1.39212826297201e-05
"AT3G52720",78.0213188727429,-1.47229057947052,0.365040235228335,1.67295139433821e-06,1.40042351222353e-05
"AT2G28605",60.4899797153756,-1.1966185344375,0.281935039449831,1.67895682213648e-06,1.40410119258845e-05
"AT3G59420",22.9275734742581,-1.04748214245599,0.242784172487324,1.69423666175393e-06,1.41552051068362e-05
"AT1G72520",2426.3133482893,1.10679933164307,0.258456710661713,1.69823009929088e-06,1.41749728460216e-05
"AT1G72950",55.6900696230135,1.14804350710566,0.26763671754523,1.72434705106071e-06,1.4365435499511e-05
"AT1G15165",10.2721558085746,-1.51131536287468,0.354523591423759,1.77282957625395e-06,1.47130496514263e-05
"AT2G40670",31.1492144421369,-1.22678783838937,0.292910177308866,1.78208080003726e-06,1.47827845412615e-05
"AT5G63225",3.76113581349655,2.70877709454537,0.647724247387123,1.81086767047322e-06,1.50144287575647e-05
"AT2G22980",68.9550133202552,-1.50629165606169,0.371636634605698,1.81622464448586e-06,1.50516809262339e-05
"AT1G78170",35.0156428105995,-1.21801294676963,0.285041069029473,1.8256424336475e-06,1.51168004156447e-05
"AT5G50800",12.8209711160788,-2.01081213484722,0.474436620400664,1.85495574625683e-06,1.53289037475304e-05
"AT3G50685",166.682608784101,-1.11522469576693,0.262260685156846,1.86946008930311e-06,1.54268094531787e-05
"AT5G40730",4.09446608808414,1.98173127110239,0.469321583831651,1.86898722583204e-06,1.54268094531787e-05
"AT1G55210",353.719852803872,1.01143683461155,0.234966092009128,1.8844519286873e-06,1.55211123393536e-05
"AT5G52400",5.96669013171315,3.2239928129048,0.870435025143225,1.91341528303749e-06,1.57373438293262e-05
"AT1G17460",13.5326438799881,1.12006842341594,0.26013875371382,1.91761549585773e-06,1.57495813002554e-05
"AT1G68890",130.044762076571,-1.05933826595885,0.251036670196923,1.919587610549e-06,1.57583488104446e-05
"AT4G34550",9.53766201117944,-2.34827240799648,0.561199494442246,1.9312989752346e-06,1.58321073640408e-05
"AT4G18670",55.8790411913834,-1.13224351869761,0.271109323191802,1.94819238775952e-06,1.59480786629562e-05
"AT1G76240",97.0392555123261,-1.24114789135102,0.296670895491824,1.96364211850238e-06,1.60594580771415e-05
"AT4G31950",12.3231896671567,2.00167750980257,0.519237772912565,1.96853164595706e-06,1.60918917280957e-05
"AT3G61390",31.0425056032975,1.92293813990888,0.463295167225261,1.98738457288288e-06,1.62079771814699e-05
"AT4G40020",17.8443873722179,1.39965760450598,0.33284962161723,1.99222213229479e-06,1.62398266469702e-05
"AT3G54150",221.762061931521,1.44297802641773,0.34431432611887,2.00399530959729e-06,1.62976649361274e-05
"AT4G12880",43.8158519728703,-1.04091268129649,0.244165496453804,2.016157337271e-06,1.63889224522915e-05
"AT1G33950",48.0903607046792,1.96414849310004,0.48373119836797,2.03988058875011e-06,1.65740297835946e-05
"AT3G53700",33.5798718443833,-1.01917083395746,0.236269368311517,2.06501706667098e-06,1.6754819423106e-05
"AT4G37925",133.525967114071,-1.39418687897563,0.33270344328984,2.07100651848452e-06,1.67799690939537e-05
"AT1G13250",34.2942230368173,-1.15168226524724,0.270927625901131,2.07748366140799e-06,1.68168054747803e-05
"AT2G24130",6.7257403274794,2.48211193646719,0.581534967040977,2.10659530440527e-06,1.70366249780594e-05
"AT5G64990",13.2887139786161,1.04330182629809,0.241943288552457,2.11498084928191e-06,1.70806520141358e-05
"AT1G23550",34.4874754183067,1.02399679964929,0.239819516339981,2.13427093320884e-06,1.72045347785738e-05
"AT5G40150",8.01654711057497,-1.56588044468172,0.369273573060353,2.14392972913206e-06,1.72584361744364e-05
"AT3G28220",230.18702881393,-2.11390259707142,0.572822799606639,2.15020435587509e-06,1.73009514454245e-05
"AT1G51940",21.6889073514982,-1.10199611168226,0.257163091240694,2.15172722295338e-06,1.7305211553023e-05
"AT4G30850",145.081804350891,1.23453728399037,0.295177314235937,2.17040659430393e-06,1.74232639966703e-05
"AT2G37170",1196.30746844335,-1.31341012602748,0.324676362492702,2.21712528730887e-06,1.77573896574347e-05
"AT1G04520",17.2999660187992,-1.50541661858995,0.366279882481285,2.22253662410048e-06,1.77925496285985e-05
"AT3G04550",73.8321039262804,-1.12020702093663,0.263178718511037,2.23340995667278e-06,1.78549800115832e-05
"AT2G19780",18.5745144411542,-1.36127345279696,0.323716240020259,2.29316794513958e-06,1.82823732742936e-05
"AT2G18690",3956.46760943615,1.15411886911856,0.274104493545083,2.29764860497081e-06,1.83015850327197e-05
"AT1G19670",857.937009729143,-1.32974907299728,0.323953349986546,2.34358663508787e-06,1.8624671160233e-05
"AT1G49010",45.2680515744067,-1.25406028032788,0.296517101659629,2.37125766831159e-06,1.88359820255303e-05
"AT5G36120",47.2631639607217,-1.06899711980139,0.250758154707865,2.37577732307925e-06,1.88632821185235e-05
"AT2G28900",163.169007600447,-1.06598498566423,0.251337135394293,2.38195693595737e-06,1.8903731127279e-05
"AT4G22960",5.75512605919277,1.7112609047576,0.41417000696972,2.41109898275948e-06,1.90741799635196e-05
"AT3G21870",21.0611019952036,-1.38131182807877,0.336934398076873,2.43068131748981e-06,1.91876362303863e-05
"AT2G41820",28.2565367296475,-1.26227934912249,0.300720291097375,2.46551355398077e-06,1.94239696233687e-05
"AT5G45930",112.460073723309,-1.05110001114511,0.253048034371146,2.50919173008018e-06,1.96892432153138e-05
"AT1G54960",25.6825830358311,1.28884877457326,0.310513032700177,2.522084634963e-06,1.97815012791785e-05
"AT2G29410",14.9038219371174,1.02199722676049,0.239397890354234,2.53851992509778e-06,1.98924953194797e-05
"AT5G01520",23.2620168110256,-1.19629785876336,0.284705442850616,2.54185639183001e-06,1.99096845079491e-05
"AT5G48400",266.796677225977,1.70384518064989,0.420463270457309,2.56675023321194e-06,2.00685767785242e-05
"AT3G28340",214.089871832032,1.11100858503497,0.267779278206031,2.58244202129858e-06,2.01822072727776e-05
"AT1G74070",75.0487811858087,-1.51338277614169,0.370927274134182,2.58376156372108e-06,2.018346477131e-05
"AT2G04270",58.8821392776931,-1.13053093285342,0.271653513954372,2.59098120752091e-06,2.02126702351161e-05
"AT2G45340",46.0439755252993,-1.41062028472376,0.337865475866954,2.6105040088845e-06,2.03376475110769e-05
"AT4G14890",102.764803775753,-1.0349035907587,0.246222126545153,2.61178528989279e-06,2.03385336387717e-05
"AT3G24460",14.0591530280777,-1.71604166859158,0.420148524231731,2.62488395369568e-06,2.04131600327584e-05
"AT1G53890",63.111671368895,-1.11215468097107,0.265829903155991,2.6335429465041e-06,2.04622293167268e-05
"AT4G23020",12.2971400917829,-1.39335337680874,0.332189964334723,2.63339101410949e-06,2.04622293167268e-05
"AT3G01970",13.9896252434218,1.24717529376438,0.299360059061616,2.66031800357215e-06,2.06242721950275e-05
"AT2G26400",360.789081393602,2.50224134749568,0.633857802115059,2.67728917339078e-06,2.07281677335411e-05
"AT3G26830",591.617756800276,1.83706283662733,0.453497182039768,2.68349587693166e-06,2.07669916375609e-05
"AT3G62390",19.6548848635145,-1.1777370547214,0.283255692428869,2.77138146590151e-06,2.13901041807729e-05
"AT5G10520",14.2935148083853,1.09240893517069,0.259185812697349,2.79068507940931e-06,2.15105018067744e-05
"AT5G64870",126.634675770422,1.3161770060175,0.326294931056016,2.8676140182002e-06,2.20352166727162e-05
"AT1G75580",11.7626741623425,-1.63132850540644,0.395841902023704,2.94314137710987e-06,2.25637356729058e-05
"AT5G01490",8.19198313076867,1.51730808420244,0.364964163929012,2.96693753594355e-06,2.27182645609392e-05
"AT2G35930",624.155983443457,1.07490459074329,0.2467614397361,2.98095831748427e-06,2.27955636042915e-05
"AT3G50280",57.817997359765,1.02458277945838,0.24337665719597,2.99522578905379e-06,2.28893880891684e-05
"AT4G02520",8012.57667973047,1.17258238859224,0.282998664098505,2.99585561672238e-06,2.28893880891684e-05
"AT5G11140",13.5156050053938,1.30398013741971,0.318766087490881,3.00402208762393e-06,2.29316672946577e-05
"AT3G08600",26.3320412084983,-1.08663327614339,0.258973975619115,3.05751384852953e-06,2.3288977368336e-05
"AT1G68390",14.8129082492761,1.63383756925486,0.402299043323409,3.09179951043423e-06,2.34885074015544e-05
"AT1G17970",22.7500511819013,-1.37362358200682,0.333759678848684,3.09530296692093e-06,2.3499260824861e-05
"AT5G62150",13.7279377530286,1.71866610788764,0.42624166880988,3.13450248434252e-06,2.37404492509768e-05
"AT3G50470",241.812368076319,1.03140525650476,0.246254594552263,3.16248138085707e-06,2.39107750236676e-05
"AT1G50280",10.5134845617731,-2.02161260746997,0.489044325221752,3.20492433002944e-06,2.41792039103997e-05
"AT2G36580",1097.37370130292,1.12226241155607,0.270568811843866,3.21666577827884e-06,2.4257280457843e-05
"AT1G19250",164.212407765706,2.34553721290896,0.587455729787406,3.31748918908322e-06,2.4899035619918e-05
"AT5G64810",241.271776583091,1.57628436846527,0.390778611278629,3.33697742342507e-06,2.50129719088059e-05
"AT5G19970",6.86957101889282,-1.68639705823533,0.412326759009324,3.3494682535111e-06,2.50958008499627e-05
"AT3G04070",82.337722299918,1.43490318343512,0.374511834250087,3.35344350618097e-06,2.51111921208525e-05
"AT5G10250",11.988135720873,-1.52448909051065,0.376348112609685,3.4305052031088e-06,2.56368085105771e-05
"AT1G24095",18.5430906992301,1.16864340210771,0.285307268206079,3.45749969265066e-06,2.58053318963044e-05
"AT3G02870",112.690809761002,-1.04008081237898,0.25477249120961,3.47477506400061e-06,2.59027974900032e-05
"AT5G11210",151.920361999586,1.5295790231235,0.378209750997066,3.47501938772317e-06,2.59027974900032e-05
"AT4G15210",290.349468729492,-2.01403128714044,0.50611678370834,3.48146209844223e-06,2.59397218797534e-05
"AT5G45090",43.4182917886901,2.03480836630793,0.513994409178405,3.49266185349799e-06,2.60009271315961e-05
"AT3G25180",367.937713637271,1.18378952265968,0.291740380517131,3.49951326556013e-06,2.60408035395376e-05
"AT2G45570",38.1965841001765,1.93412081077771,0.509773742557089,3.51627363490111e-06,2.61431868203062e-05
"AT5G42380",1152.07663853626,1.34824676808605,0.331699290244829,3.53086510906854e-06,2.62404736348011e-05
"AT4G28780",20.7666709511019,-1.35431755752734,0.336348036172414,3.56026074950167e-06,2.64310637649593e-05
"AT4G01360",418.723690575278,1.54032891603796,0.385908824086113,3.57685083430431e-06,2.65256456081656e-05
"AT3G09960",9.87237206094913,1.92066474934251,0.486325010928557,3.58695168470977e-06,2.65779235847062e-05
"AT4G09300",10.0481775080438,1.34059540382228,0.32553134952931,3.61460317489994e-06,2.67486777004065e-05
"AT2G43550",67.7484418651899,-1.68067031877484,0.417398132174233,3.64232978030453e-06,2.69424139163078e-05
"AT3G14225",2.64564865848961,4.02613673362809,1.11057296900959,3.66704631443e-06,2.7102226048948e-05
"AT5G11590",4.47882617649409,-3.67460598668467,1.06410809676828,3.71703314636695e-06,2.74367446651324e-05
"AT5G35580",16.211448988887,1.26116923298224,0.308317612848971,3.72679189745247e-06,2.7485484696707e-05
"AT3G21780",183.742903775425,1.00437896733631,0.2424812745862,3.75948680159603e-06,2.76794608856336e-05
"AT3G56300",12.2713307667329,-1.43811674893937,0.353702104927694,3.76103811230165e-06,2.76794608856336e-05
"AT4G05030",4.07281459930151,1.85121755468954,0.45013251586254,3.82123263852824e-06,2.80631840485506e-05
"AT3G56260",115.642745812245,-1.00218560922175,0.243642227079666,3.84651424025905e-06,2.8201295482034e-05
"AT4G01750",269.241708725201,1.00694849820094,0.243159019855313,3.88597439397029e-06,2.84123067853602e-05
"AT1G61120",258.541428698128,1.38142310149394,0.348528011462002,3.96086951702109e-06,2.88575269705175e-05
"AT3G60290",55.8506032355588,-1.17892032841283,0.296232302081994,4.01542120263876e-06,2.91695735404367e-05
"AT5G01640",10.6403138000775,1.25773666213844,0.307438076841926,4.03260305257132e-06,2.92456058183982e-05
"AT5G50915",39.5549125133694,-1.66299843204431,0.43048699144205,4.04389060369947e-06,2.93152618878255e-05
"AT1G08390",17.3740123100862,-1.21513956348551,0.299007280507606,4.0561904027846e-06,2.93677626003773e-05
"AT5G61560",504.819966757755,1.03302989444377,0.250743486000408,4.06077387205402e-06,2.93887332161118e-05
"AT4G21840",160.024535414565,1.88060839055591,0.474791003558182,4.15272609869424e-06,2.99546536808504e-05
"AT5G15960",119.961798762728,-1.01137967210142,0.2470384711887,4.17125309681407e-06,3.00758397957372e-05
"AT3G22740",29.3860479531039,-1.46512282813015,0.364927392255853,4.19041659918132e-06,3.01890228113063e-05
"AT3G44450",124.85492504122,-1.25510376723141,0.325211450940053,4.19959029742989e-06,3.02176220492477e-05
"AT1G57650",103.29288179824,1.48332154372757,0.371340974953157,4.21710747881249e-06,3.02936133117169e-05
"AT5G38865",8.97286073958806,-1.80722675082556,0.453543960872935,4.25256281158372e-06,3.05105618524664e-05
"AT2G33855",48.5303629832697,-1.00584694494054,0.24302840261176,4.37577347954226e-06,3.13558099603563e-05
"AT2G29470",33.9385628584055,1.74912006759943,0.450868532699638,4.48584882892405e-06,3.20128990577046e-05
"AT1G02820",75.8427809010217,-1.75461825780413,0.448848083673079,4.535281320073e-06,3.23127200800293e-05
"AT1G36640",4.64034687168648,1.65797592406307,0.411626651496119,4.69121631427767e-06,3.33011361836663e-05
"AT4G21903",30.3433329276963,1.19833993913885,0.294925641293235,4.7910110575995e-06,3.3879466207977e-05
"AT1G15670",262.774237768739,1.29005326530267,0.324191410936183,4.81697246948928e-06,3.40274373148838e-05
"AT5G23280",51.2027066677512,-1.00904608139148,0.246342255111042,4.88784007246905e-06,3.43747170215627e-05
"AT4G23310",325.778572898216,1.41842521644489,0.354429996997671,4.88988667487354e-06,3.43752323956001e-05
"AT3G17120",68.6101944282995,-1.02007158193811,0.250806974844751,4.89403714547587e-06,3.43905312925331e-05
"AT4G26520",38.7208212577759,-1.25784579371892,0.315572728425859,4.93023524796593e-06,3.45751602333199e-05
"AT5G44410",25.8016717736807,-1.22465396934968,0.301260486006726,4.95067586497239e-06,3.46626903407633e-05
"AT1G19570",1438.68171434078,-1.05177979821529,0.258851800849453,5.02725412750465e-06,3.5142362319876e-05
"AT2G03410",6.79887540914998,1.66703274791441,0.436634038418697,5.13302947813517e-06,3.57383587166725e-05
"AT5G17600",64.7667645308347,-1.34884006006248,0.341813682146063,5.18037958218492e-06,3.60288603062957e-05
"AT5G14730",10.8175950654395,1.25464469804259,0.311481592788367,5.23983579315349e-06,3.64092299627977e-05
"AT3G25882",351.514499606543,1.19234464600183,0.297612432263825,5.36870323876686e-06,3.72007996894664e-05
"AT1G28480",394.057206835158,1.09971988836426,0.271678362929526,5.40215760415459e-06,3.73434862953861e-05
"AT1G16400",15.1729658332854,-1.67043149506257,0.426124892770386,5.49352447429127e-06,3.79148955396807e-05
"AT1G21240",632.696743901843,1.91832642063113,0.495712754406161,5.49941024907355e-06,3.79404857579649e-05
"AT5G56960",64.9128466558055,1.17174010988817,0.292983638026074,5.55152165411858e-06,3.82243111520734e-05
"AT4G23150",755.620602465296,1.60561052584055,0.411576829277221,5.79452492825842e-06,3.96623277997099e-05
"AT1G32960",278.698769733013,1.64920170244164,0.428757337606973,5.82977242652433e-06,3.98722558578931e-05
"AT3G16250",98.1407440801485,-1.12339059817575,0.280968555129686,5.83547071237206e-06,3.9894246674412e-05
"AT2G14660",6.34296341201964,-1.79455784563279,0.448435516604145,5.856011199074e-06,3.99889122257425e-05
"AT5G24780",45.0345304280403,-2.20540761669903,0.558069706195291,5.85435483611026e-06,3.99889122257425e-05
"AT3G18050",73.9784897753022,-1.32075435236186,0.333538993275734,5.88417740505582e-06,4.01497729714345e-05
"AT1G69970",13.1726267636182,-1.13620376640212,0.279133547807534,5.89519184723175e-06,4.02091785351516e-05
"AT2G32030",105.595103758698,1.00683415552884,0.248512778556757,5.92423409168193e-06,4.03834089055382e-05
"AT2G14290",45.1312605539153,1.63314804098514,0.430138022881667,6.04556531189027e-06,4.10740045761031e-05
"AT1G78490",52.3263266431929,-1.05747919695404,0.267952515465338,6.085911036593e-06,4.13047287103695e-05
"AT5G39390",2.876968298506,2.90774891240676,0.796733913408749,6.08663826633287e-06,4.13047287103695e-05
"AT5G48730",26.9004986994217,-1.00058052353818,0.243699241783578,6.284934717606e-06,4.25344066747073e-05
"AT1G78995",31.0340501734853,-1.31686851818083,0.328326389800307,6.396575357394e-06,4.3172546581094e-05
"AT5G09820",23.3685994725563,-1.33953383919825,0.338338150055142,6.60508514788933e-06,4.43656619746642e-05
"AT1G79720",37.0509068950038,-1.13730604891192,0.289298107672332,6.61848845472357e-06,4.43950977594473e-05
"AT4G35180",490.073320744602,1.28406955271439,0.328954118670529,6.62846704871139e-06,4.44252716273829e-05
"AT3G59700",209.038969849524,1.01725665588579,0.253841622620024,6.66139469660477e-06,4.45799061140434e-05
"AT1G63530",10.4008543988331,1.07603529461704,0.269233264496491,6.69203502249195e-06,4.47334037190367e-05
"AT3G44380",18.1088220295308,-1.05924451693021,0.262463577644925,6.74364822409013e-06,4.50265818565159e-05
"AT1G01250",8.28117567089688,-1.37279329550319,0.34442985718654,6.80519951278363e-06,4.53506409765459e-05
"AT1G07440",40.2345177704395,-1.26434703332893,0.322368880496221,6.90033094026213e-06,4.58792996104452e-05
"AT3G06770",18.4356917990572,-1.61107857109822,0.417730918367402,6.97849073329028e-06,4.63459049080887e-05
"AT5G23820",109.739131262869,-1.54987931775887,0.430576329868033,7.23726409016689e-06,4.78455940989401e-05
"AT1G63245",9.32283400114971,1.55538111416444,0.404520425991328,7.40542754649946e-06,4.88276108478503e-05
"AT3G11110",5.5599204842532,-2.4309723001184,0.607768881041217,7.71964110218711e-06,5.072657412301e-05
"AT1G12370",19.964718816116,-1.03418716981108,0.259061312637259,7.72476409060757e-06,5.07410974579124e-05
"AT1G26420",272.029996502779,1.25016680200089,0.32110250035183,7.76297678220778e-06,5.09153070580044e-05
"AT3G02610",10.578220953161,1.16525411270596,0.298904494877425,7.76852757415347e-06,5.0932536824145e-05
"AT1G51920",33.1673322621903,1.48904131380744,0.391944621198135,7.84134763557001e-06,5.13134018826557e-05
"AT3G48630",88.4654118910094,1.52299631123956,0.394501212222846,7.87341360937841e-06,5.15038922551152e-05
